"id","code","title","date_init","date_end","budget","grade","type_research","document","plan","location","objective","state_research","program_name","line_name"
4631,"T.CSA/2018.4/001","Efecto del Compost y tamaño de hoyo en el crecimiento inicial de4l Pinochuncho (Schizolobium amazonicum) en suelos degradados","2018-11-01","2019-04-30",3110.8,1,1,"Resolucion N° 289-18-D-FRNR-UNAS",12,"Predio Sra. Janet Mary Espiritu Salas","Demostrar el efecto del compost y tamaño de hoyo sobre el crecimiento inicial del Pinochuncho (Schizolobium amazonicum) en suelos degradados|Determinar  el efecto del compost sobre el crecimiento inicial del Pinochuncho (Schizolobium amazonicum)|Determinar el efecto del tamaño del hoyo sobre el crecimiento inicial del Pinochuncho (Schizolobium amazonicum)",4,"Ciencias Basicas","Ecologia y Conservacion de Suelos"
4632,"T.AMB/2018.4/001","Carbono en la biomasa aerea arborea viva del tramo Tres de Mayo - Rio Oro de la Zona Silvestre del Parque Nacional Tingo Maria","2018-08-01","2019-01-31",9631.34,1,1,"Resolucion N° 258-18-D-FRNR-UNAS",12,"Parque Nacional Tingo Maria del Servicio Nacional de Areas Naturlaes Protegidas  ""SERNANP""","Determinar la cantidad de carbono en la biomsas arborea aerea del tramo TRes de <mayo - Rio Oro en la zona silvestre del Parque Nacional Tingo Maria|Determinar la abundancia absoluta de las especies arboreas identificadasen los bosques del tramo Tres de Mayo - Rio Oro en la zona silvestre del Parque Nacional Tingo Maria|Determinar la cantidad de carbono almacenado en la biomasa arborea aerea en el tramo Tres de Mayo - Rio Oro en la zona silvestre del Parque Nacional Tingo Maria",4,"Gestion Ambiental","Impactos ambientales y Valoracion"
4637,"T.AMB/2018.4/002","Ecoeficiencia en las distribucion de bolsas plasticas en los Centros comerciales y Mercado Modelo de la ciudad de Tingo Maria- Huanuco, Peru 2018","2018-10-01","2019-06-30",10473.9,1,1,"Resolucioin N° 277-18-D-FRNR-UNAS",12,"Tingo Maria","Determinar el nivel de ecoeficiencia en la distribucion de bolsas plasticas en los Centros Comerciales y Mercado Modelo de la ciudad de Tingo Maria|Elaborar una linea base de ecoeficiencia en el uso de bolsas plasticas en la ciudad de Tingo Maria|Representar el balance de materiales de uso de las bolsas plasticas en la ciudad de Tingo Maria|Estimar el indice de ecoeficiencia en el uso de bolsas plasticas y determinar el estado del sistema ecoeficiencia|Diseñar el plan de ecoeficiencia en el uso de bolsas plasticas para la ciudad de Tingo Maria",4,"Gestion Ambiental","Sistema de Gestion Ambiental"
4638,"T.AMB/2018.4/003","Valoracion economica de los Servicios Ambientales de Ecoturismo del "" Bosque Monte Potrero"" del Distrito Umari, Provincia de Pachitea, Region Huanuco","2019-01-01","2019-06-30",4123,1,1,"Resolucion N° 320-18-D-FRNR-UNAS",12,"Bosque Monte Prado","Estimar el valor economico de los servicios ambientales de ecoturismo del ""Bosque Monte Potrero"", distrito de Umari, Provincia de Pachitea, Region Huanuco|Estimar la demanda individual y global de los visitantes que tendra el ""Bosque Monte Potrero"", a traves del metodo de costo de viaje|Estimar el excedente del consumidor de los visitantes al ""Bosque Monte Potrero"", para una mejora de los servicios ambientales|Formular alternativas de desarrollo que permitan impulsar el desarrollo ecoturistico del ""Bosque Monte Potrero""",2,"Gestion Ambiental","Ecoturtsmo"
4639,"T.CSA/2018.4/002","Efecto de dos Sistemas de Siembra en el rendimientode Sacha culantro (Erygium foetidum L.) en condiciones de suelos degradados en el Distrito de Pueblo Nuevo - Huanuco","2018-09-01","2018-12-31",1908,1,1,"Resolucion N ° 232-18-D-FRNR-UNAS",12,"Distrito de Jose Crespo y Castillo - Tingo Maria","Efectuar el analisis economico con respecto a los tratamientos|Determinar cual de los dos sistemas de siembra producira mayor  rendimiento de Sacha Culantro (Erygium foetidum L.) bajo condiciones de suelos degradados en el Caserio Pueblo Nuevo, Distrito Jose Crespo y Castillo -Tingo Maria|Determinar las variables de rendimiento, peso, numero de tallos , numero de plantas) y morfologicas (altura) de la planta",2,"Ciencias Basicas","Ecologia y Conservacion de Suelos"
4640,"T.CSA/2018.4/003","Efecto del compost y NPK en la dinamica de grupos microbianos en la Produccion de cacao (Theobroma cacao L.) en Padre Abad - Ucayali","2018-08-01","2018-12-31",5899,1,1,"Resolucion N° 265-18-D-FRNR-UNAS",12,"Padre Abad","Evaluar el efecto del compost y NPK en la dinamica de grupos microbianos en la produccion de cacao (Theobroma cacao L.) en Padre Abad - Ucayali|Determinar la poblacion de microorganismos heterotroficos aerobios|Determinar la poblacion de microorganismos heterotroficos anaerobios|Determinar la poblacion de actonomicetos|Determinar la poblacion de Fungi (mohos y levaduras)",4,"Ciencias Basicas","Biologia y Microbiologia del Suelo"
4641,"T.CSA/2018.4/004","Quema de una parcela y su efecto en la Macrofauna del suelo en el Centro Poblado Los angeles, distrito de Mariano Damaso Beraun - Region Huanuco","2018-09-01","2019-02-28",2324,1,1,"Resolucion N° 257-18-D-FRNR-UNAS",12,"Centro Poblado Los Angeles, Distrito de Mariano Damaso Beraun - Region Huanuco","Evaluar el efecto de la quema de rastrojos en una parcela sobre macxrofauna del suelo en el Centro Poblado Los Angeles - Distrito de Mariano Damso Beraun - Region Huanuco|Evaluarlas caracteristicas fisicas y quimicas de los suelos antes y despues de la quema de la parcela|Evaluar el efecto de la quema en la biodiversidad de la macrofauna del suelo antes, despues y post quema de la parcela",2,"Ciencias Basicas","Ecologia y Conservacion de Suelos"
4642,"D.AMB/2018.4/001","Recuperacion de suelos degradados en Ex cocales y su valoracion economica mediante el cultivo Inga edulis C. Martius ""Huaba"" en Ricardo Palma - Tingo Maria 2017","2018-03-01","2018-12-31",20430,1,2,"Carta N° 007-19-FRNR/UNAS",12,"Ricardo Palma - Tingo Maria","Evaluar la recuperacion de los suelos degradados en ex cocales y su valoracion economica mediante el cultivo Inga edulis ""huaba"" en Ricardo Palma - Tingo Maria|Determinar el efecto del sembrio de Inga edulis ""huaba de 2 años en el aporte  de elementos quimicos N, P, K, CO2 materia organica|Identificar el efecto del sembrio de Inga edulis ""huaba de 4 años en el aporte  de elementos quimicos N, P, K, CO2 materia organica|Identificar el efecto del sembrio de Inga edulis ""huaba de 6 años en el aporte  de elementos quimicos N, P, K, CO2 materia organica|Comparar las diferencias estatadisticas significativas entre los cultivos de tiempo de 2, 4 y 6 años en el aporte de nutrientes",4,"Diversidad Biologica","Valoracion economica de la biodiversidad"
4643,"D.AMB/2018.4/002","Potencial de degradacion Aerobio y Anaerobio en el aprovechamiento de la cascara de platano (Musa paradisiaca) en condiciones de Laboratorio en Tingo Maria","2019-01-01","2019-06-30",10969,1,2,"Carta N° 007-19-FRNR/UNAS",12,"Laboratorios de Calidad del Suelo y Microbiologia de la Universidad Nacional Agraria de la Selva y Planta de Compostaje  de la Municipalidad de Leoncio Prado","Determinar el potencial de degradacion aerobio y anerobio en el aprovechamiento de la cascara de platano en condiciones de Laboratorio en Tingo Maria|Determinar el tiempo adecuado para la estabilidad degradativa aerobia y anaerobia de la cascara de platano|Determinar la eficiencia de degradacion aerobia y anaerobia de la cascara de platano|Determinar efecto fitotoxico de la aplicacion de los residuos de cascara de platano biodegradada",5,"Diversidad Biologica","Caracterizacion y descripcion de poblaciones y comunidades bioticas y su relacion con el clima"
4644,"T.CSA/2018.4/005","Efecto de sustratos organicos en el crecimiento de plantulas de Bolaina Blanca (Guazuma  crinita) y Shaina (Colubrimna glandulosa Perkins) en fase de vivero -San Martin","2018-09-01","2019-02-28",7797,1,1,"Resolucion N° 297-18-D-FRNR-UNAS",12,"Fundo San Jorge - Zapatero","Determinar el efecto de los sustratos organicos en nel crecimiento de plantulas Bolaina Blanca (Guazuma crinita) y Shaina (Colubrina glandulosa Perkins) en fase de vivero - San Martin|Determinar el efecto de sustratos organico (tierra negra, cacacarilla carbonizada, compostada y gallinaza) en el incremento en diametro y alturade Bolaina Blanca (Guazuma crinita) Shaina (Colubrina glandulosa Perkins) en fase de vivero|Determinar algunas propiedades fisicas (textura) y quimicas (N, P, K, MO, CIC) de los sustratos utilizados en la produccion de la bolaina Blanca (Guazuma) y Shaina (Colubrina glandulosa Perkins)|Determinar el incremento en longitud, volumen del sistema radicular y area foliar de las plantulas Bolaina Blanca (Guazuma crinita) y Shaina (Colubrina glandulosa Perkins)|Determinar algunas propiedades fisicas (textura) y quimicas (N, P, K, MO, CIC) de los sustratos utilizados en la produccion de la bolaina Blanca (Guazuma) y Shaina (Colubrina glandulosa Perkins)",2,"Ciencias Basicas","Fisica y Quimica de Suelos"
4645,"D.IIS/2018.4/001","Influencia del Sistema de Control y Seguimiento a las Comisiones Permanentes de la Facultad de Ingenieria de Informatica y Sistemas de la Universidad Nacional Agraria de la Selva","2018-12-01","2019-12-31",5881,1,2,"Resolucion N° 008-2009-D-FIIS-UNAS",12,"Instalaciones del Area de Ciencias Basicas y Laboratorio de Computo de la Facultad de Ingenieria en Informatica y Sistemas","Determinar el efecto del uso de un Sistema de Control y Seguimiento para monitorear y supervisar a las Comisiones Permanentes de la Facultad de Ingenieria en Informatica y Sistemas de la Universidad Nacional Agraria de la Selva, Departamento de Huanuco|Desarrollar el Sistema de Control y Seguimiento que ayude a monitorear y supervisar actividades de las Comisiones Permanentes de la Facultad de Ingenieria en Informatica y Sistemas de la Universidad Nacional Agraria de la Selva, Departamento de Huanuco|Analizar el Control y Seguimiento de las Comisiones Permanentes antes y despues del uso del Sistema de Control y Seguimiento a las Comisiones Permanentes  de la Facultad de Ingenieria en Informatica y Sistemas de la Universidad Nacional Agraria de la Selva",4,"Sistemas de Informacion (SI)","Gestion de Procesos de Negocio"
4646,"D.IIS/2018.4/002","Estrategias y tecnicasde Growht Hacking como metodologia para el desarrollo de productos y servicios digitales","2019-01-01","2020-03-31",13750,1,2,"",12,"Instalaciones Laboratorio de Sistemas Empresariales y de la Facultad de Ingenieria en Informatica y Sistemas","Desarrollar estrategias y tecnicas de Growth Kacking como metodologia que permita a los emprendedores desarrollar productos y servicios digitales|Fundamentar y determinar el marco teorico atraves de varios autores de la metodologia Growth Hacking|Validar las herramientas que existen  en la eficiencia de la aplicacion del proceso de marketing y el desarrollo de productos y servicios digitales|Diseñar los componentes de la estrategia con metodologia Growth hacking",3,"Sistemas de Informacion (SI)","Gestion de datos"
4647,"D.ADM/2018.4/001","Responsabilidad Social Empresarial en las MIPYMES de Tingo Maria, Huanuco","2018-12-01","2019-10-31",6875,1,2,"Resolucion N° 405/2018-D-FCEA",12,"Tingo Maria","Corroborar  si las operaciones realizadas por MIpymes de Tingo Maria, Huanuco se adecuan estrictamente a los requerimientos minimos de responsabilidad social frente a los empleados|Determinar si las actividades sociales y medioambientales que las MIpymes realizan de forma voluntaria en Tingo Maria, Huanuco se adecuan estrictamente a los requerimientos minimos establecidos en la legislacion nacional|Verificar  si las operaciones realizadas por MIpymes de Tingo Maria, Huanuco se adecuan a los requerimientos minimos de responsabilidad social frente al cuidado del medio ambiente|Comprobar si las operaciones realizadas por MIpymes de Tingo Maria, Huanuco se adecuan a los requerimientos minimos de responsabilidad social frente a los clientes|Corroborar si las operaciones realizadas por MIpymes de Tingo Maria, Huanuco se adecuan a los requerimientos minimos de responsabilidad social frente a la comunidad|Comprobar si las operaciones realizadas por MIpymes de Tingo Maria, Huanuco se adecuan a los requerimientos minimos de responsabilidad social frente a los inversionistas",6,"Desarrollo Social","Gestion Empresarial"
4648,"D.ADM/2018.4/002","Empresas Exportadoras de Cafe en el Peru. Modelo Organizacional y Estructura de las Exportaciones","2019-01-01","2020-06-30",45477.3,1,2,"REsolucion N° 405/2018-D-FCEA",12,"Tingo Maria, Peru","Determinar la relacion entre el modelo de engocio de las empresas exportadoras de cafe en el Peru respecto al crecimiento de las exportaciones|Determinar la relacion entre el modelo de engocio de las empresas exportadoras de cafe en el Peru respecto al crecimiento de las exportaciones",3,"Desarrollo Economico","Marketing"
4649,"D.HUM/2018.4/001","Representaciones Sociales del estudiante universitario a partir de su intervencion en Proyectos de Servicio Comunitario","2019-01-01","2020-06-30",29400,1,2,"Resolucion N° 405/2018-D-FCEA",12,"Universidad Nacional Agraria de la Selva","Identificar y evaluar los efectos de la participacion limitada  de los estudiantes en PSC|Determinar los niveles de adecuacion de la UNAS a las exigencias de la Ley 30220 y Reglamentos Internos sobre la responsabilidad social universitaria|Establecer a nivel de incidencia de las representaciones sociales de los estudiantes de la UNAS en el  comportamiento social y academico a partir de su intervencion en proyectos de servicio comunitario|Identificar las representaciones socuiales mas significativas de los estudiantes de la UNAS  a partir de intervencion en PSC|Identificar y evaluar los factores que limitan la participacion del estudiante en PSC|Explorar e identificar las representaciones sociales mas significativas de la comunidad sobre el servicio comunitario que realizan los estudiantes de la UNAS|Establecer el grado de participacion de la comunidad en la ejecucion de los PSC",4,"Ciencias Sociales","Estado sociedad y familia"
4650,"D.AGR/2018.4/001","Produccion de semilla mejorada de papaya comercial (Carica papaya L.)libre de virus de la mancha del anillado (PRSV) en Tingo Maria","2018-10-23","2021-10-23",21296.8,1,2,"Resolucion N° 094/2018-CFA-UNAS",12,"Fundo UNAS","Producir semillas de olantas de Papayo (Carica papapya L.) libre de virus de la mancha de anillado (PRSV) y desarrollar nuevos genotipos|Observar el efecto del abonamiento con Dolomita (fuente de calcio y magnesio) y humus de lombriz|Observar el grado de infestacion del virus de la mancha del anillado en plantas de papayo cultivadas dentro de casas de malla|Producir semillas sexuakes de plantas libres del virus de la mancha del anillo|Realizar cruzas intra especificase intergenericas entre Carica papaya L.) y Vasconcellea cauliflora, evaluar descendencia (F1) la recombinacion de los alelos y reorganizacion de los cromosomas (2) respecto a la resistencia contra el virus de la mancha del anillo (PRSV), alto rendimiento y excelente calidad  en cuanto a solidos solubles y azucares totales",2,"Cultivos Tropicales","Genetica y Mejoramiento Genetico"
